City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Lompoc,US,2021-07-21 15:17:37,34.6391,-120.4579,65.88,87,90,0.0
298,Sheridan,US,2021-07-21 15:13:29,44.8333,-106.9173,79.3,66,3,1.99
299,Tazovskiy,RU,2021-07-21 15:17:38,67.4667,78.7,59.83,87,100,10.49
300,Acapulco,MX,2021-07-21 15:16:49,16.8634,-99.8901,82.87,77,78,2.06
301,Auki,SB,2021-07-21 15:17:38,-8.7676,160.7034,76.46,90,29,4.23
302,Ahipara,NZ,2021-07-21 15:17:39,-35.1667,173.1667,56.37,92,96,11.5
303,Saskylakh,RU,2021-07-21 15:17:39,71.9167,114.0833,59.18,61,100,15.26
304,Chapais,CA,2021-07-21 15:17:40,49.7834,-74.8492,64.18,38,20,5.99
305,Shelbyville,US,2021-07-21 15:17:12,35.4834,-86.4603,83.66,68,40,4.0
306,Mangalia,RO,2021-07-21 15:17:41,43.8,28.5833,86.88,56,92,9.15
307,Excelsior Springs,US,2021-07-21 15:17:41,39.3392,-94.2261,82.94,65,9,0.0
308,Carnarvon,AU,2021-07-21 15:17:42,-24.8667,113.6333,60.87,66,5,8.05
309,Puerto Baquerizo Moreno,EC,2021-07-21 15:17:42,-0.9,-89.6,76.19,78,75,17.27
310,Ratnapura,LK,2021-07-21 15:17:43,6.6828,80.3992,76.59,93,94,4.59
311,Batangafo,CF,2021-07-21 15:17:43,7.3008,18.2833,83.57,66,81,2.86
312,Traverse City,US,2021-07-21 15:17:25,44.7631,-85.6206,72.05,52,75,6.91
313,Ariquemes,BR,2021-07-21 15:17:44,-9.9133,-63.0408,88.88,28,1,4.92
314,Morro Bay,US,2021-07-21 15:17:44,35.3658,-120.8499,71.58,67,0,3.0
315,San Cristobal,VE,2021-07-21 15:17:45,7.7669,-72.225,69.48,84,85,6.15
316,Ozinki,RU,2021-07-21 15:17:45,51.1786,49.6769,89.31,37,69,2.66
317,Nassjo,SE,2021-07-21 15:17:46,57.6531,14.6968,68.92,29,34,5.14
318,Sotnikovskoye,RU,2021-07-21 15:17:46,45.0039,43.7772,102.47,17,0,3.96
319,Nanortalik,GL,2021-07-21 15:17:47,60.1432,-45.2371,46.27,97,100,11.14
320,Whitehorse,CA,2021-07-21 15:17:47,60.7161,-135.0538,57.97,67,40,10.0
321,Norman Wells,CA,2021-07-21 15:17:48,65.282,-126.8329,69.84,56,20,12.66
322,Tagusao,PH,2021-07-21 15:17:48,9.1924,117.8141,81.64,81,100,12.06
323,Pyaozerskiy,RU,2021-07-21 15:17:49,65.8333,31.1667,57.07,48,100,9.26
324,Porto Novo,BJ,2021-07-21 15:17:50,6.4965,2.6036,84.02,65,98,12.03
325,Port Blair,IN,2021-07-21 15:17:51,11.6667,92.75,81.82,85,100,22.44
326,Grand Gaube,MU,2021-07-21 15:17:51,-20.0064,57.6608,72.0,74,93,8.01
327,Dembi Dolo,ET,2021-07-21 15:17:51,8.5333,34.8,60.8,91,100,2.68
328,Abomsa,ET,2021-07-21 15:17:52,9.9833,39.9833,79.56,48,77,3.36
329,Jaen,ES,2021-07-21 15:17:52,38.0,-3.5,94.93,9,0,11.14
330,Zaragoza,ES,2021-07-21 15:17:33,41.6561,-0.8773,100.85,22,0,1.99
331,Port-Gentil,GA,2021-07-21 15:17:53,-0.7193,8.7815,80.56,69,75,16.11
332,Comodoro Rivadavia,AR,2021-07-21 15:14:37,-45.8667,-67.5,53.46,47,40,8.05
333,Sistranda,NO,2021-07-21 15:17:54,63.7256,8.834,58.96,72,4,21.25
334,Pak Phanang,TH,2021-07-21 15:17:54,8.3511,100.202,85.06,75,100,9.1
335,Terrasini,IT,2021-07-21 15:17:55,38.146,13.0844,90.9,60,0,16.11
336,La Orilla,MX,2021-07-21 15:17:55,17.9833,-102.2333,82.15,79,55,5.3
337,Brenham,US,2021-07-21 15:17:40,30.1669,-96.3977,85.42,83,1,0.0
338,Sioux City,US,2021-07-21 15:16:51,42.5,-96.4003,79.66,59,1,3.0
339,Puerto Del Rosario,ES,2021-07-21 15:17:56,28.5004,-13.8627,80.35,50,20,21.85
340,Mocuba,MZ,2021-07-21 15:17:56,-16.8392,36.9856,76.87,57,94,8.01
341,Balabac,PH,2021-07-21 15:17:57,7.9868,117.0645,83.16,80,100,12.21
342,Wilmington,US,2021-07-21 15:17:23,34.2257,-77.9447,81.91,82,90,9.22
343,Talnakh,RU,2021-07-21 15:17:57,69.4865,88.3972,61.72,54,7,1.32
344,Sretensk,RU,2021-07-21 15:17:58,52.2453,117.7093,64.13,99,99,2.91
345,Codrington,AU,2021-07-21 15:17:58,-38.2667,141.9667,42.42,95,100,8.57
346,Znamenskoye,RU,2021-07-21 15:17:59,57.1281,73.8282,68.41,84,24,5.64
347,Aljezur,PT,2021-07-21 15:17:59,37.3191,-8.8033,75.87,56,4,13.8
348,Tupelo,US,2021-07-21 15:18:00,34.2576,-88.7034,82.26,80,90,5.01
349,Charagua,BO,2021-07-21 15:18:00,-19.8,-63.2167,56.77,22,83,4.88
350,Shimoda,JP,2021-07-21 15:18:01,34.6667,138.95,75.11,85,15,1.21
351,Ammon,US,2021-07-21 15:18:01,43.4696,-111.9666,71.94,69,1,0.0
352,Huarmey,PE,2021-07-21 15:18:02,-10.0681,-78.1522,68.32,72,10,7.65
353,Nalut,LY,2021-07-21 15:18:02,30.3333,10.85,98.04,13,0,12.77
354,Ixtapa,MX,2021-07-21 15:18:02,20.7,-105.2,83.23,81,93,1.01
355,Cartagena,CO,2021-07-21 15:14:20,10.3997,-75.5144,87.82,56,16,1.7
356,Acaxochitlan,MX,2021-07-21 15:18:03,20.1667,-98.2,60.53,79,61,4.14
357,Nome,US,2021-07-21 15:18:04,64.5011,-165.4064,46.47,93,90,11.5
358,Troitskoye,RU,2021-07-21 15:18:04,52.9821,84.6757,64.98,74,21,2.82
359,Tam Ky,VN,2021-07-21 15:18:05,15.5667,108.4833,85.98,78,100,5.32
360,Hami,CN,2021-07-21 15:18:05,42.8,93.45,89.38,21,98,2.26
361,Dzerzhinsk,RU,2021-07-21 15:18:05,56.2389,43.4631,76.82,41,20,4.47
362,Mount Gambier,AU,2021-07-21 15:18:06,-37.8333,140.7667,42.71,100,100,8.05
363,Port Lincoln,AU,2021-07-21 15:15:07,-34.7333,135.8667,48.56,74,100,20.58
364,Teya,RU,2021-07-21 15:18:07,60.3778,92.6267,56.41,94,95,3.31
365,Bacolod,PH,2021-07-21 15:18:07,10.6667,122.95,79.2,84,94,16.13
366,Tuatapere,NZ,2021-07-21 15:18:07,-46.1333,167.6833,44.82,89,100,8.97
367,Bandarbeyla,SO,2021-07-21 15:18:08,9.4942,50.8122,78.53,75,73,27.45
368,Oranjestad,AW,2021-07-21 15:18:08,12.524,-70.027,87.75,66,20,24.16
369,Makakilo City,US,2021-07-21 15:18:09,21.3469,-158.0858,75.56,73,1,6.91
370,Saint-Pierre,RE,2021-07-21 15:18:09,-21.3393,55.4781,69.48,84,0,26.46
371,Antalaha,MG,2021-07-21 15:18:10,-14.9003,50.2788,72.03,81,22,10.96
372,Nizhniy Tsasuchey,RU,2021-07-21 15:18:11,50.5167,115.1333,68.22,94,100,12.01
373,Gobabis,NA,2021-07-21 15:18:11,-22.45,18.9667,62.69,27,0,12.77
374,Zhigansk,RU,2021-07-21 15:18:12,66.7697,123.3711,56.77,60,6,8.61
375,Dingle,PH,2021-07-21 15:18:12,10.9995,122.6711,78.37,81,98,10.85
376,Husavik,IS,2021-07-21 15:18:13,66.0449,-17.3389,73.31,55,17,4.45
377,Fortuna,US,2021-07-21 15:18:13,40.5982,-124.1573,59.18,74,90,1.01
378,Burnie,AU,2021-07-21 15:18:14,-41.0667,145.9167,44.92,87,53,7.76
379,Prainha,BR,2021-07-21 15:18:14,-1.8,-53.48,88.11,55,7,5.77
380,Fairbanks,US,2021-07-21 15:15:38,64.8378,-147.7164,62.1,79,90,3.44
381,Banda Aceh,ID,2021-07-21 15:18:15,5.5577,95.3222,80.85,77,99,14.52
382,Seuzach,CH,2021-07-21 15:18:15,47.5342,8.7261,84.88,38,20,1.01
383,Praia Da Vitoria,PT,2021-07-21 15:18:16,38.7333,-27.0667,73.65,68,75,14.18
384,Yar-Sale,RU,2021-07-21 15:18:16,66.8333,70.8333,59.07,84,100,2.66
385,Lasa,IT,2021-07-21 15:18:17,46.6166,10.7002,85.91,35,7,1.88
386,Morondava,MG,2021-07-21 15:18:18,-20.2833,44.2833,75.6,77,1,10.04
387,Kuala Lipis,MY,2021-07-21 15:18:19,4.1842,102.0468,78.53,82,100,1.1
388,Khash,IR,2021-07-21 15:18:19,28.2211,61.2158,89.15,10,0,17.98
389,Hato,CO,2021-07-21 15:18:19,6.543,-73.3083,78.51,51,16,1.28
390,Amahai,ID,2021-07-21 15:18:20,-3.3333,128.9167,76.93,89,100,2.51
391,Mitsamiouli,KM,2021-07-21 15:18:20,-11.3847,43.2844,77.74,75,70,6.33
392,Wuwei,CN,2021-07-21 15:18:21,37.9281,102.6414,78.75,36,51,5.82
393,Myitkyina,MM,2021-07-21 15:18:21,25.3833,97.4,78.87,91,45,0.67
394,Middle Island,US,2021-07-21 15:18:22,40.8843,-72.9373,83.89,66,1,1.99
395,Berea,US,2021-07-21 15:16:37,41.3662,-81.8543,72.48,78,90,3.0
396,Vila Nova De Milfontes,PT,2021-07-21 15:18:23,37.7238,-8.7828,71.26,52,1,13.09
397,Meulaboh,ID,2021-07-21 15:18:23,4.1363,96.1285,77.63,85,100,1.23
398,Kariba,ZW,2021-07-21 15:18:24,-16.5167,28.8,73.45,38,0,3.91
399,Ayagoz,KZ,2021-07-21 15:18:24,47.9714,80.4392,74.32,46,28,11.74
400,Bac Lieu,VN,2021-07-21 15:18:25,9.285,105.7244,80.51,81,81,7.52
401,Mastic Beach,US,2021-07-21 15:18:25,40.7668,-72.8521,84.02,65,1,1.99
402,Pueblo,US,2021-07-21 15:13:54,38.2545,-104.6091,84.6,59,1,0.0
403,General Bravo,MX,2021-07-21 15:18:26,25.8,-99.1667,82.63,64,65,3.85
404,Ugra,RU,2021-07-21 15:18:26,54.7777,34.3267,66.81,65,100,2.77
405,Alofi,NU,2021-07-21 15:18:27,-19.0595,-169.9187,69.69,94,100,3.44
406,Mogadishu,SO,2021-07-21 15:18:27,2.0371,45.3438,77.09,86,88,19.77
407,Matara,LK,2021-07-21 15:14:55,5.9485,80.5353,80.28,83,100,12.91
408,Bambous Virieux,MU,2021-07-21 15:18:28,-20.3428,57.7575,71.85,73,40,16.11
409,La Romana,DO,2021-07-21 15:18:28,18.4273,-68.9728,86.36,70,40,11.5
410,Breves,BR,2021-07-21 15:18:29,-1.6822,-50.4803,89.02,54,59,4.07
411,Viedma,AR,2021-07-21 15:18:29,-40.8135,-62.9967,56.08,47,100,14.56
412,Katsuura,JP,2021-07-21 15:18:30,35.1333,140.3,81.1,86,14,4.79
413,Aksarka,RU,2021-07-21 15:18:30,66.5606,67.7975,63.93,56,100,4.09
414,Nichinan,JP,2021-07-21 15:18:31,31.6,131.3667,77.18,92,100,14.85
415,Evensk,RU,2021-07-21 15:18:31,61.95,159.2333,47.68,96,100,6.13
416,Pangody,RU,2021-07-21 15:18:32,65.85,74.4859,64.04,91,100,11.23
417,Kemijarvi,FI,2021-07-21 15:18:32,66.7131,27.4306,52.95,67,100,9.06
418,Mabuhay,PH,2021-07-21 15:18:33,7.4178,122.8367,83.79,76,98,12.24
419,Orechov,CZ,2021-07-21 15:18:34,49.1112,16.5233,77.68,46,0,3.0
420,Chokwe,MZ,2021-07-21 15:18:34,-24.5333,32.9833,78.53,16,0,6.89
421,Praya,CV,2021-07-21 15:18:34,14.9215,-23.5087,82.94,74,20,10.36
422,Ghugus,IN,2021-07-21 15:18:35,19.9333,79.1333,75.34,94,100,11.23
423,Kaitangata,NZ,2021-07-21 15:18:35,-46.2817,169.8464,47.93,84,100,3.83
424,Kitakyushu,JP,2021-07-21 15:18:36,33.8333,130.8333,81.34,69,0,1.01
425,Makasar,ID,2021-07-21 15:15:56,-5.14,119.4221,75.25,100,40,2.3
426,Grafton,US,2021-07-21 15:18:30,42.207,-71.6856,79.97,69,75,9.22
427,Caravelas,BR,2021-07-21 15:18:37,-17.7125,-39.2481,76.71,55,78,8.81
428,Ca Mau,VN,2021-07-21 15:18:37,9.1769,105.15,79.14,86,63,3.6
429,Sao Joao Da Barra,BR,2021-07-21 15:18:38,-21.6403,-41.0511,75.29,63,100,4.36
430,Ogbomosho,NG,2021-07-21 15:18:38,8.133,4.25,83.07,63,93,6.8
431,Necochea,AR,2021-07-21 15:18:39,-38.5473,-58.7368,57.04,54,100,6.82
432,Llanes,ES,2021-07-21 15:18:39,43.4198,-4.7549,73.62,78,21,4.74
433,Noyabrsk,RU,2021-07-21 15:18:39,63.1994,75.4507,71.74,58,98,13.78
434,Sabang,ID,2021-07-21 15:18:40,5.8933,95.3214,83.35,78,96,23.67
435,Safaga,EG,2021-07-21 15:18:40,26.7292,33.9365,94.23,44,1,16.98
436,Kisaran,ID,2021-07-21 15:18:41,2.9845,99.6158,76.3,95,65,1.3
437,Wainwright,CA,2021-07-21 15:18:41,52.839,-110.8572,61.88,79,53,11.9
438,Moses Lake,US,2021-07-21 15:18:41,47.1301,-119.2781,70.48,48,1,4.61
439,Graham,US,2021-07-21 15:18:42,47.0529,-122.2943,58.91,81,90,0.0
440,Moca,DO,2021-07-21 15:18:42,19.5,-70.5,80.6,70,40,11.5
441,Talwandi Bhai,IN,2021-07-21 15:18:43,30.85,74.9333,88.7,64,97,4.52
442,Maragogi,BR,2021-07-21 15:18:43,-9.0122,-35.2225,77.9,80,37,15.5
443,Zhanaozen,KZ,2021-07-21 15:18:44,43.3,52.8,101.64,14,0,0.45
444,Saint-Ambroise,CA,2021-07-21 15:18:45,48.5501,-71.3324,71.89,48,9,2.59
445,Damaturu,NG,2021-07-21 15:18:45,11.747,11.9608,92.52,39,96,7.02
446,Aksu,CN,2021-07-21 15:18:46,41.1231,80.2644,75.7,44,100,6.08
447,Sao Borja,BR,2021-07-21 15:17:07,-28.6606,-56.0044,62.56,39,0,5.5
448,Kutum,SD,2021-07-21 15:18:46,14.2,24.6667,89.91,27,100,13.94
449,Kamaishi,JP,2021-07-21 15:18:47,39.2667,141.8833,71.73,92,88,0.92
450,Nago,JP,2021-07-21 15:18:47,26.5881,127.9761,82.56,87,100,29.71
451,Khorixas,NA,2021-07-21 15:18:47,-20.3667,14.9667,77.56,14,0,7.43
452,Tongren,CN,2021-07-21 15:18:48,27.7172,109.1853,77.18,92,83,3.15
453,Quelimane,MZ,2021-07-21 15:18:48,-17.8786,36.8883,76.95,78,75,10.36
454,Moron,AR,2021-07-21 15:18:49,-34.6534,-58.6198,60.06,48,13,5.23
455,Chunoyar,RU,2021-07-21 15:18:49,57.4467,97.3217,62.08,82,100,2.08
456,Povenets,RU,2021-07-21 15:18:49,62.8487,34.8262,64.96,34,78,7.14
457,Marquard,ZA,2021-07-21 15:18:50,-28.6645,27.4305,48.4,14,0,9.37
458,Linhares,BR,2021-07-21 15:18:51,-19.3911,-40.0722,80.2,43,11,5.21
459,Doha,QA,2021-07-21 15:18:52,25.2867,51.5333,98.58,67,0,9.22
460,Fonte Boa,BR,2021-07-21 15:18:52,-2.4959,-66.2662,83.52,56,85,3.71
461,Wuda,CN,2021-07-21 15:18:53,39.4994,106.7117,81.7,44,49,23.6
462,Florianopolis,BR,2021-07-21 15:14:02,-27.6146,-48.5012,73.4,45,0,0.0
463,Cabra,ES,2021-07-21 15:18:54,37.4725,-4.4421,101.64,13,0,5.99
464,Hrinova,SK,2021-07-21 15:18:54,48.5779,19.5257,70.88,52,96,1.52
465,Iracoubo,GF,2021-07-21 15:18:54,5.4802,-53.2011,85.86,65,52,7.52
466,Hurghada,EG,2021-07-21 15:18:55,27.2574,33.8129,98.01,31,0,21.47
467,Batticaloa,LK,2021-07-21 15:18:56,7.7102,81.6924,84.13,62,99,13.51
468,Kumluca,TR,2021-07-21 15:18:56,36.3703,30.2869,90.72,52,0,8.68
469,Pouembout,NC,2021-07-21 15:18:57,-21.1333,164.9,63.68,82,21,3.33
470,Ugoofaaru,MV,2021-07-21 15:18:57,5.6667,73.0,83.37,77,100,14.34
471,Jumla,NP,2021-07-21 15:18:58,29.2747,82.1838,64.22,98,100,0.31
472,Hengshan,CN,2021-07-21 15:18:58,45.2,130.9167,73.78,83,100,2.46
473,Huron,US,2021-07-21 15:18:59,41.1501,-82.5499,70.66,78,52,12.28
474,Palimbang,PH,2021-07-21 15:18:59,6.2106,124.1894,79.57,77,73,2.26
475,Alice,US,2021-07-21 15:17:24,27.7523,-98.0697,85.55,74,40,5.75
476,Saint Anthony,US,2021-07-21 15:19:00,45.0205,-93.218,72.05,77,1,3.0
477,Dicabisagan,PH,2021-07-21 15:19:01,17.0818,122.4157,78.67,85,99,5.06
478,Jakar,BT,2021-07-21 15:19:01,27.5492,90.7525,61.32,98,100,1.72
479,Tukwila,US,2021-07-21 15:19:02,47.474,-122.261,60.51,79,90,6.91
480,Abrau-Dyurso,RU,2021-07-21 15:19:03,44.69,37.59,83.48,78,58,11.1
481,Panguna,PG,2021-07-21 15:19:03,-6.3164,155.4848,67.96,96,58,2.35
482,Sadovoye,RU,2021-07-21 15:19:04,47.7764,44.5089,93.79,25,56,14.0
483,Balakhninskiy,RU,2021-07-21 15:19:05,58.0106,114.2769,61.92,78,100,2.71
484,Andrews,US,2021-07-21 15:19:05,32.3187,-102.5457,77.65,60,1,6.91
485,Cockburn Town,TC,2021-07-21 15:17:51,21.4612,-71.1419,82.33,76,20,18.01
486,Grindavik,IS,2021-07-21 15:19:06,63.8424,-22.4338,55.56,93,90,13.8
487,Constitucion,CL,2021-07-21 15:19:06,-35.3333,-72.4167,59.74,65,100,2.08
488,Ulladulla,AU,2021-07-21 15:19:07,-35.35,150.4667,43.88,69,6,6.15
489,Pianco,BR,2021-07-21 15:19:07,-7.1981,-37.9292,92.07,28,4,11.83
490,Meiganga,CM,2021-07-21 15:19:08,6.5167,14.3,74.08,87,94,4.74
491,Negotin,RS,2021-07-21 15:19:08,44.2264,22.5308,73.47,39,1,22.08
492,Imbituba,BR,2021-07-21 15:19:08,-28.24,-48.6703,66.09,52,30,3.42
493,Yulara,AU,2021-07-21 15:19:09,-25.2406,130.9889,55.24,44,0,5.75
494,Bay Roberts,CA,2021-07-21 15:19:10,47.5999,-53.2648,68.23,98,100,4.27
495,Ondjiva,AO,2021-07-21 15:19:10,-17.0667,15.7333,81.03,10,0,8.7
496,Salinopolis,BR,2021-07-21 15:19:11,-0.6136,-47.3561,84.9,68,36,13.89
497,Oktyabrskiy,RU,2021-07-21 15:19:12,54.4815,53.471,81.37,35,17,8.99
498,Anloga,GH,2021-07-21 15:18:48,5.7947,0.8973,79.12,71,74,15.05
499,Krasnyy Chikoy,RU,2021-07-21 15:19:13,50.3643,108.7512,61.88,99,100,2.35
500,Bagdarin,RU,2021-07-21 15:19:13,54.4333,113.6,55.35,97,100,2.66
501,Quatre Cocos,MU,2021-07-21 15:19:14,-20.2078,57.7625,71.71,72,99,21.56
502,Marsa Matruh,EG,2021-07-21 15:19:14,31.3525,27.2453,82.74,66,0,14.41
503,Erenhot,CN,2021-07-21 15:19:15,43.6475,111.9767,87.26,35,73,17.13
504,Lamovita,BA,2021-07-21 15:19:15,44.9256,16.9072,77.72,19,0,6.73
505,Palana,RU,2021-07-21 15:19:16,59.1167,159.9667,50.67,80,100,20.71
506,Loreto,MX,2021-07-21 15:19:17,22.2667,-101.9667,66.15,58,36,8.01
507,Vietri Sul Mare,IT,2021-07-21 15:19:18,40.6687,14.7253,90.46,51,0,1.99
508,Otradnoye,RU,2021-07-21 15:19:18,59.7775,30.8181,68.56,36,65,10.22
509,Leh,IN,2021-07-21 15:19:19,34.1667,77.5833,61.27,58,35,8.25
510,Muyezerskiy,RU,2021-07-21 15:19:20,63.9333,31.65,60.4,39,100,11.07
511,Gogrial,SS,2021-07-21 15:19:20,8.5332,28.1004,82.27,59,100,7.56
512,Gorelki,RU,2021-07-21 15:19:21,54.2747,37.6183,66.97,71,100,5.79
513,Gorom-Gorom,BF,2021-07-21 15:19:22,14.4439,-0.2361,89.29,44,100,14.79
514,Hoquiam,US,2021-07-21 15:19:23,46.9809,-123.8893,60.93,61,1,6.91
515,Skelleftea,SE,2021-07-21 15:19:24,64.7507,20.9528,64.0,48,40,5.01
516,Laguna De Perlas,NI,2021-07-21 15:19:25,12.3429,-83.6712,82.49,88,72,17.07
517,Faya,SA,2021-07-21 15:19:26,18.3851,42.4509,66.31,88,75,11.27
518,Havre-Saint-Pierre,CA,2021-07-21 15:19:26,50.2334,-63.5986,68.36,52,1,10.36
519,Kaeo,NZ,2021-07-21 15:19:26,-35.1,173.7833,56.32,96,100,10.16
520,Honningsvag,NO,2021-07-21 15:19:27,70.9821,25.9704,47.95,76,75,25.32
521,Cabildo,AR,2021-07-21 15:19:27,-38.4842,-61.8954,58.39,42,100,7.74
522,Sabha,LY,2021-07-21 15:19:28,27.0377,14.4283,100.13,13,0,10.76
523,Diffa,NE,2021-07-21 15:19:28,13.3154,12.6113,99.12,29,76,6.26
524,Novoye Leushino,RU,2021-07-21 15:19:29,56.8073,40.5144,71.85,46,100,7.78
525,El Alto,PE,2021-07-21 15:19:30,-4.2714,-81.2147,71.26,65,0,7.02
526,Baghdad,IQ,2021-07-21 15:15:12,33.3406,44.4009,114.71,14,0,16.11
527,Birjand,IR,2021-07-21 15:19:30,32.8663,59.2211,86.47,10,20,18.41
528,Ilo,PE,2021-07-21 15:19:31,-17.6394,-71.3375,61.66,77,0,10.36
529,Shaki,AZ,2021-07-21 15:19:31,41.0833,47.1667,93.29,27,24,6.64
530,Suez,EG,2021-07-21 15:19:31,29.9737,32.5263,96.37,25,3,19.33
531,Soyo,AO,2021-07-21 15:19:32,-6.1349,12.3689,75.74,68,0,13.4
532,Altay,CN,2021-07-21 15:19:32,47.8667,88.1167,74.28,28,67,6.67
533,Uray,RU,2021-07-21 15:19:33,60.1247,64.7758,67.17,91,77,9.35
534,Xifeng,CN,2021-07-21 15:19:33,42.7372,124.7222,74.62,80,100,2.04
535,Rincon,US,2021-07-21 15:17:20,32.296,-81.2354,82.58,84,90,8.05
536,Solnechnyy,RU,2021-07-21 15:19:34,50.7214,136.6319,73.6,81,100,3.0
537,Valenca Do Piaui,BR,2021-07-21 15:19:34,-6.4075,-41.7456,93.36,25,1,9.33
538,Jiaohe,CN,2021-07-21 15:19:35,43.7286,127.3447,71.06,90,9,1.28
539,Baruun-Urt,MN,2021-07-21 15:19:35,46.6806,113.2792,81.81,36,87,11.1
540,Coihaique,CL,2021-07-21 15:19:36,-45.5752,-72.0662,44.55,87,75,5.75
541,Mopti,ML,2021-07-21 15:19:37,14.6667,-4.0,84.24,58,40,24.16
542,Tomatlan,MX,2021-07-21 15:19:38,19.9333,-105.25,83.12,74,17,1.57
543,Sao Filipe,CV,2021-07-21 15:19:38,14.8961,-24.4956,77.14,82,37,2.28
544,Hvolsvollur,IS,2021-07-21 15:19:39,63.7533,-20.2243,64.81,80,72,9.15
545,Huangchuan,CN,2021-07-21 15:19:39,32.1272,115.0394,77.88,91,100,12.46
546,North Battleford,CA,2021-07-21 15:17:50,52.7834,-108.2847,66.29,88,90,10.36
547,Hokitika,NZ,2021-07-21 15:19:40,-42.7167,170.9667,50.97,93,99,10.87
548,Khasan,RU,2021-07-21 15:19:40,42.4308,130.6434,75.24,90,70,2.1
549,Sorland,NO,2021-07-21 15:19:41,67.667,12.6934,51.87,92,100,29.46
550,Airai,TL,2021-07-21 15:19:42,-8.9266,125.4092,56.52,74,28,2.75
551,Bowen,AU,2021-07-21 15:19:42,-20.0167,148.2333,59.52,63,6,7.31
552,Kikinda,RS,2021-07-21 15:19:43,45.8297,20.4653,80.06,47,98,8.41
553,Leningradskiy,RU,2021-07-21 15:19:43,69.3833,178.4167,36.05,82,100,1.66
554,Vanderhoof,CA,2021-07-21 15:15:07,54.0166,-124.0198,52.34,86,75,6.82
555,Hovd,MN,2021-07-21 15:19:44,48.0056,91.6419,74.3,29,0,1.83
556,Antofagasta,CL,2021-07-21 15:19:30,-23.65,-70.4,65.21,59,16,3.24
557,Same,TZ,2021-07-21 15:19:45,-4.0667,37.7333,77.23,46,83,10.67
558,Perth,AU,2021-07-21 15:19:20,-31.9333,115.8333,54.66,95,0,0.0
559,San Policarpo,PH,2021-07-21 15:19:46,12.1791,125.5072,82.33,74,100,13.73
560,Muros,ES,2021-07-21 15:19:47,42.7762,-9.0603,75.7,76,75,12.44
561,Noumea,NC,2021-07-21 15:19:48,-22.2763,166.4572,70.0,99,86,9.73
562,Riachao Do Jacuipe,BR,2021-07-21 15:19:49,-11.8069,-39.3856,78.26,61,63,9.57
563,Raudeberg,NO,2021-07-21 15:19:49,61.9875,5.1352,67.6,70,54,6.96
564,Kathu,TH,2021-07-21 15:19:50,7.9178,98.3332,86.7,78,100,15.79
565,Inta,RU,2021-07-21 15:19:51,66.0317,60.1659,67.39,47,50,2.91
566,Utete,TZ,2021-07-21 15:19:51,-7.986,38.758,80.33,58,97,4.34
567,Mutoko,ZW,2021-07-21 15:19:52,-17.397,32.2268,70.83,31,4,4.27
568,Beringovskiy,RU,2021-07-21 15:19:53,63.05,179.3167,47.3,83,100,8.99
569,Mendoza,AR,2021-07-21 15:18:24,-32.8908,-68.8272,58.53,25,0,3.44
570,Sola,VU,2021-07-21 15:19:53,-13.8833,167.55,77.67,94,40,0.0
571,El Dorado,US,2021-07-21 15:19:54,38.7666,-120.5177,82.8,23,0,1.9
572,Bilma,NE,2021-07-21 15:19:55,18.6853,12.9164,108.18,12,56,2.37
